,week,lat,lng,Vol
7700,2021-09-27T00:00:00,40.76079546221715,-73.96338145329996,15806.177685950413
7701,2021-09-27T00:00:00,40.77341423850973,-73.99290009597908,15893.454545454546
7702,2021-09-27T00:00:00,40.773476295142736,-73.99310220623076,15980.731404958678
7703,2021-09-27T00:00:00,40.84543201383712,-73.92858073687133,16068.00826446281
7704,2021-09-27T00:00:00,40.84558873522073,-73.9285369790284,16155.285123966942
7705,2021-09-27T00:00:00,40.576303411998104,-73.96802501048973,16242.561983471074
7706,2021-09-27T00:00:00,40.6518417687986,-73.89207680822139,16329.838842975207
7707,2021-09-27T00:00:00,40.609520119997434,-73.92197338091027,16417.11570247934
7708,2021-09-27T00:00:00,40.60995230233766,-73.92281666497156,16504.39256198347
7709,2021-09-27T00:00:00,40.71404895786669,-73.92731428532946,16591.669421487604
